,Location,Price,Area,Longitude,Latitude
1629,"Cilandak,JakartaSelatan",Rp3.100.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1630,"PerumMargahayuRayaJl.PlutoUtaraVNo.F57Kel.MargasariKec.BuahBatu,KotaBandungBuahbatu(Margacinta),Bandung",Rp850.000.000,Bandung,107.6049539,-6.9344694
1631,"PondokLabu,JakartaSelatan",Rp12.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1632,"Jatiasih,Bekasi",Rp1.700.000.000,Bekasi,106.9945444,-6.2349858
1633,"Indonesia,Depok,JalanHajiAbdulGaniICilodong,Depok",Rp800.000.000,Depok,106.8138131,-6.4074657
1634,"PerumahanSunriseGarden,Kedoya,KebonJeruk,JakartaBaratSunriseGarden,JakartaBarat",Rp3.900.000.000,Jakarta Barat,106.74389124027667,-6.16156235
1635,"Pakem,Sleman",Rp292.600.000,Sleman,110.38129042693123,-7.6894175
1636,"Cibubur,Bekasi",Rp495.000.000,Bekasi,106.9945444,-6.2349858
1637,"Cibitung,Bekasi",Rp168.000.000,Bekasi,106.9945444,-6.2349858
1638,"Indonesia,46116,TasikmalayaKota,JalanBabakanSiliwangiTawangsari,Tasikmalaya",Rp5.000.000.000,Tasikmalaya,108.2201154,-7.3262484
1639,"Mulyorejo,Surabaya",Rp280.000.000,Surabaya,112.7378266,-7.2459717
1640,"Jln.VisarPratamaCibinong,Bogor",Rp425.000.000,Bogor,106.7972421,-6.5962986
1641,"TambunUtara,Bekasi",Rp304.400.000,Bekasi,106.9945444,-6.2349858
1642,"Jl.AhmadYani,GangMawarDusunAnoman1Rt.04/Rw.00,DesaPoncowati,Kec.TerbanggiBesar,Kab.LampungTengahTerbanggiBesar,LampungTengah",Rp700.000.000,Lampung,105.0272986,-4.8555039
1643,"TanahAbang,JakartaPusat",Rp3.000.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1644,"grahamuktiutamabelakanganekajayajlwolterpedurunganPedurunganTengah,Semarang",Rp490.000.000,Semarang,110.4229104,-6.9903988
1645,"Cikampek,Karawang",Rp150.500.000,Karawang,107.307897,-6.3042012
1646,"Indonesia,TangerangSelatan,AlamSuteraTownCenterAlamSutera,TangerangSelatan",Rp1.456.000.000,Tangerang,106.6384468,-6.1760311
1647,"BolonColomaduColomadu,Karanganyar",Rp227.800.000,Karanganyar,111.06980026754411,-7.6196965
1648,"JalanMayorOking,Cibogor,Bogor",Rp471.944.000,Bogor,106.7972421,-6.5962986
1649,"Serpong,TangerangSelatan",Rp775.000.000,Tangerang,106.6384468,-6.1760311
1650,"Indonesia,BandungBarat,SariwangiResidenceSukasari,Bandung",Rp499.000.000,Bandung,107.6049539,-6.9344694
1651,"CempakaPutih,JakartaPusat",Rp3.500.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1652,"Cibubur,JakartaTimur",Rp1.400.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1653,"dktAmbarukmoPlaza,HartonoMall,dlmRingroad,dekatkampus2Depok,Sleman",Rp12.000.000.000,Sleman,110.38129042693123,-7.6894175
1654,"Indonesia,Sleman,Kalasan,JalanRayaKadisokaPurwomartani,Sleman",Rp690.000.000,Sleman,110.38129042693123,-7.6894175
1655,"Candi,Sidoarjo",Rp179.000.000,Sidoarjo,112.66022171549456,-7.4559622
1656,"Indonesia,TangerangKabupaten,11,JalanRayaMaukSepatan,Tangerang",Rp500.000.000,Tangerang,106.6384468,-6.1760311
1657,"PerumahanSpringhills,KotaMalangSawojajar,Malang",Rp1.100.000.000,Malang,112.6340291,-7.9771206
1658,Batam,Rp295.000.000,Batam,104.0378246,1.1061034
1659,"jl.rayavillaasiaBojonggede,Bogor",Rp278.000.000,Bogor,106.7972421,-6.5962986
1660,"BukitPermataGolfSentulCity,Bogor",Rp6.500.000.000,Bogor,106.7972421,-6.5962986
1661,"Pamulang,TangerangSelatan",Rp595.000.000,Tangerang,106.6384468,-6.1760311
1662,"TamancibaduyutindahCibaduyut,Bandung",Rp399.000.000,Bandung,107.6049539,-6.9344694
1663,"Jl.RayaJonggol-CileungsiNo.km23,RW.2,Sukamaju,Cileungsi,Bogor",Rp477.374.025,Bogor,106.7972421,-6.5962986
1664,"Indonesia,LampungSelatan,TanjungSariNatar,LampungSelatan",Rp35.000.000,Lampung,105.0272986,-4.8555039
1665,"Indonesia,BekasiKota,JalanWibawaMukti2Jatiasih,Bekasi",Rp700.000.000,Bekasi,106.9945444,-6.2349858
1666,"Indonesia,61416,JombangJogoroto,Jombang",Rp285.000.000,Jombang,112.2379884,-7.5384528
1667,"Condet,JakartaTimur",Rp3.850.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1668,"Indonesia,Jakarta,Pesanggrahan,JalanGintingBintaro,JakartaSelatan",Rp9.600.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1669,"JalanRayaSouthcityUtara,PondokCabe,TangerangSelatan",Rp407.000.000,Tangerang,106.6384468,-6.1760311
1670,"Jln.Pekapuran,Tapos,CimanggisDepok.Cimanggis,Depok",Rp670.000.000,Depok,106.8138131,-6.4074657
1671,"Indonesia,Bantul,SedayuSedayu,Bantul",Rp219.000.000,Bantul,110.38555335898621,-7.89825435
1672,JEFFERSONHOUSEJALANRAKYATMEDANMedan,Rp550.000.000,Medan,98.6738261,3.5896654
1673,"Sooko,Mojokerto",Rp150.500.000,Mojokerto,112.50966915498462,-7.54104285
1674,"Jl.TamanProvence,LengkongWetan,Serpong,TangerangSelatan",Rp2.190.843.000,Tangerang,106.6384468,-6.1760311
1675,"Cipanas,Cianjur",Rp5.000.000.000,Cianjur,107.1374006,-6.824096
1676,"Jl.PasirHonjeVINo.16,Padasuka,Kec.Cimenyan,Bandung,JawaBarat40911Cikutra,Bandung",Rp580.000.000,Bandung,107.6049539,-6.9344694
1677,"SuteraNaradaAlamSuteraTangerangAlamSutera,TangerangSelatan",Rp4.100.000.000,Tangerang,106.6384468,-6.1760311
1678,"Jl.DanauBrantanBendunganHilir,JakartaPusat",Rp15.000.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1679,"Indonesia,BekasiKota,JalanJatibeningRayaIIJatibening,Bekasi",Rp2.000.000.000,Bekasi,106.9945444,-6.2349858
1680,"jl.nusaindahIIPondokAren,Tangerang",Rp15.000.000.000,Tangerang,106.6384468,-6.1760311
1681,"JLmedayuutaragg8FMedokanAyu,Surabaya",Rp625.000.000,Surabaya,112.7378266,-7.2459717
1682,"srimahiTambunUtara,Bekasi",Rp168.000.000,Bekasi,106.9945444,-6.2349858
1683,"JalanRayaTajurNo.KM4,PasirMukti,Citeureup,Bogor",Rp248.400.000,Bogor,106.7972421,-6.5962986
1684,"jln.bulakseruarayapondokpetirkec.bojongsarikota.depokPondokPetir,Depok",Rp659.000.000,Depok,106.8138131,-6.4074657
1685,"GadingSerpong,Tangerang",Rp1.112.100.000,Tangerang,106.6384468,-6.1760311
1686,"Indonesia,BogorKota,JalanRayaTamanCimangguTanahSareal,Bogor",Rp1.159.000.000,Bogor,106.7972421,-6.5962986
1687,ANdirBandung,Rp729.500.000,Bandung,107.6049539,-6.9344694
1688,"Jl.MerkuriRayaBuahbatu(Margacinta),Bandung",Rp1.400.000.000,Bandung,107.6049539,-6.9344694
1689,"Jl.RayangenepKarangPloso,Malang",Rp200.000.000,Malang,112.6340291,-7.9771206
1690,"Klaten,PrambananManisrenggo,Klaten",Rp158.000.000,Klaten,110.6272787097259,-7.6749203999999995
1691,"BonavistaLebakBulusCilandak,JakartaSelatan",Rp5.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1692,"Buring,Malang",Rp250.000.000,Malang,112.6340291,-7.9771206
1693,"Indonesia,BekasiKota,JalanBintara8Bintara,Bekasi",Rp725.000.000,Bekasi,106.9945444,-6.2349858
1694,"Indonesia,JakartaTimur,JalanNusaIndahRayaPasarRebo,JakartaTimur",Rp1.200.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1695,"Indonesia,68124,Jember,JalanTidarSumbersari,Jember",Rp145.000.000,Jember,113.7021772,-8.1688563
1696,"KawasanElitSentulCityClusterTanglinParkSanctuaryCollectionSentulCity,Bogor",Rp1.950.000.000,Bogor,106.7972421,-6.5962986
1697,"Menganti,Gresik",Rp330.000.000,Gresik,112.6598223201143,-5.79334655
1698,"Indonesia,55598,Sleman,13,JalanKaliurangNgaglik,Sleman",Rp965.000.000,Sleman,110.38129042693123,-7.6894175
1699,"Cilebut,Bogor",Rp629.000.000,Bogor,106.7972421,-6.5962986
1700,"GadingSerpong,Tangerang",Rp958.000.000,Tangerang,106.6384468,-6.1760311
1701,"Tamalanrea,Makassar",Rp339.790.000,Makassar,119.4124282,-5.1342962
1702,"SunterSunter,JakartaUtara",Rp5.500.000.000,Jakarta Utara,106.90069022428446,-6.136197
1703,"Prigen,Pasuruan",Rp8.712.000.000,Pasuruan,112.906694,-7.6419894
1704,"Jl.RayaCisokaMegu,Annieland,Ds.Cempaka,Kec.Cisoka,Tangerang,Banten15730Cisoka,Tangerang",Rp168.000.000,Tangerang,106.6384468,-6.1760311
1705,"CilodongGDCDepokCilodong,Depok",Rp658.000.000,Depok,106.8138131,-6.4074657
1706,"Indonesia,16968,BogorKabupaten,JalanRayaCiangsanaCibubur,JakartaTimur",Rp649.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1707,"Tajur,Bogor",Rp1.510.447.613,Bogor,106.7972421,-6.5962986
1708,"Indonesia,BekasiKota,JalanJatimakmurRayaPondokGede,Bekasi",Rp1.800.000.000,Bekasi,106.9945444,-6.2349858
1709,"GOLFISLANDDAGODago,Bandung",Rp13.500.000.000,Bandung,107.6049539,-6.9344694
1710,"JalanRancakMoyan,Suradita,Cisauk,Tangerang",Rp472.920.000,Tangerang,106.6384468,-6.1760311
1711,"PantaiIndahKapuk,JakartaUtara",Rp1.475.000.000,Jakarta Utara,106.90069022428446,-6.136197
1712,"LubangBuaya,JakartaTimur",Rp2.200.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1713,"Setiabudi,Bandung",Rp1.250.000.000,Bandung,107.6049539,-6.9344694
1714,"Gedebage,Bandung",Rp435.000.000,Bandung,107.6049539,-6.9344694
1715,"Jl.RayaKresekKM.4,Sukamulya,Kabupaten.Tangerang,BantenBalaraja,Tangerang",Rp350.000.000,Tangerang,106.6384468,-6.1760311
1716,Bogor,Rp32.000.000,Bogor,106.7972421,-6.5962986
1717,"GadingSerpong,Tangerang",Rp1.400.000.000,Tangerang,106.6384468,-6.1760311
1718,"PerumCisaitPuriPratama,BlokB2B/12,RT/RW:006/005,Kel:Cisait,Kec:Kragilan,Kab:Serang-BantenKragilan,Serang",Rp150.000.000,Serang,105.98773335759398,-6.10565025
1719,"Jagakarsa,JakartaSelatan",Rp1.300.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1720,"Oro-oroOmbo,Batu",Rp400.000.000,Batu,112.5269482,-7.8711667
1721,"KapuDenok,JalanIr.Sutami,Lebakdenok,Citangkil,Cilegon",Rp335.000.000,Cilegon,106.0537688,-6.017389
1722,"Ngamprah,WestBandung",Rp2.300.000.000,Bandung,107.6049539,-6.9344694
1723,"JalanRayaCadas-KukunNo.189,Sindangsari,Kec.Ps.Kemis,Tangerang,Banten15560Rajeg,Tangerang",Rp617.000.000,Tangerang,106.6384468,-6.1760311
1724,"JlnMajapahit,DenbantasDenbantas,Tabanan",Rp220.000.000,Tabanan,115.1265683,-8.5392306
1725,"Indonesia,JakartaTimur,JalanJankesCipayung,JakartaTimur",Rp457.500.100,Jakarta Timur,106.88222894692834,-6.26289085
1726,"JlBINTARAJAYABekasiBintara,Bekasi",Rp675.000.000,Bekasi,106.9945444,-6.2349858
1727,"Indonesia,BekasiKota,JalanJatimakmurRayaPondokGede,Bekasi",Rp1.800.000.000,Bekasi,106.9945444,-6.2349858
1728,"Indonesia,16968,BogorKabupaten,JalanRayaCiangsanaCibubur,JakartaTimur",Rp649.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1729,"Tajur,Bogor",Rp1.510.447.613,Bogor,106.7972421,-6.5962986
1730,"Jl.RayaCisokaMegu,Annieland,Ds.Cempaka,Kec.Cisoka,Tangerang,Banten15730Cisoka,Tangerang",Rp168.000.000,Tangerang,106.6384468,-6.1760311
1731,"CilodongGDCDepokCilodong,Depok",Rp658.000.000,Depok,106.8138131,-6.4074657
1732,"jalanperumahantamancipayungabadijayakotadepokjawabarat16417Sukmajaya,Depok",Rp1.825.000.000,Depok,106.8138131,-6.4074657
1733,"jln.arjunadesangenepKarangPloso,Malang",Rp179.000.000,Malang,112.6340291,-7.9771206
1734,"KarangtineungSukajadi,Bandung",Rp9.000.000.000,Bandung,107.6049539,-6.9344694
1735,"JalanNasionalSokaraja-BanyumasKalibagor,Banyumas",Rp251.000.000,Banyumas,109.11674648495966,-7.45507165
1736,"Cilodong,Depok",Rp566.000.000,Depok,106.8138131,-6.4074657
1737,"Indonesia,BekasiBintaraJaya,Bekasi",Rp6.400.000.000,Bekasi,106.9945444,-6.2349858
1738,JakartaSelatan,Rp170.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1739,"Perumahangrandpakisresidence.blokc1.no24kelrawakalongkecgunungsindurrGunungSindur,Bogor",Rp530.000.000,Bogor,106.7972421,-6.5962986
1740,"Indonesia,10150,JakartaPusat,JalanKyaiCaringinGambir,JakartaPusat",Rp16.200.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1741,"ClusterBluebellSummareconBekasi,Bekasi",Rp3.400.000.000,Bekasi,106.9945444,-6.2349858
1742,"Indonesia,Subang,Subang,JalanDesaBelendungCibogo,Subang",Rp128.000.000,Subang,107.7587397,-6.5689807
1743,"JalanCiumbuleuit125HegarmanahCidadapBandungCiumbuleuit,Bandung",Rp508.000.000,Bandung,107.6049539,-6.9344694
1744,"Jl.RayaKemangsalabend-BogorTanahSareal,Bogor",Rp585.000.000,Bogor,106.7972421,-6.5962986
1745,"PondokCabe,TangerangSelatan",Rp790.000.000,Tangerang,106.6384468,-6.1760311
1746,"Indonesia,TangerangSelatan,DiscoveryResidencesBintaro,TangerangSelatan",Rp2.700.000.000,Tangerang,106.6384468,-6.1760311
1747,"Bagelen,Purworejo",Rp48.000.000,Purworejo,109.96651169154023,-7.7073021
1748,"Indonesia,BekasiBintaraJaya,Bekasi",Rp6.400.000.000,Bekasi,106.9945444,-6.2349858
1749,JalanCitraMajaRayaBoulevardBanterTangerang,Rp225.000.000,Tangerang,106.6384468,-6.1760311
1750,"Serpong,TangerangSelatan",Rp1.460.000.000,Tangerang,106.6384468,-6.1760311
1751,"ApartemenLloydAlamSuteraAlamSutera,TangerangSelatan",Rp2.300.000.000,Tangerang,106.6384468,-6.1760311
1752,"TamansukodonoindahjumputrejosukodonoSukodono,Sidoarjo",Rp412.136.000,Sidoarjo,112.66022171549456,-7.4559622
1753,"Umbulharjo,Yogyakarta",Rp660.000.000,Yogyakarta,110.36722565020224,-7.9778383999999996
1754,"NusaPenida,Klungkung",Rp2.800.000.000,Klungkung,115.4032763,-8.5350173
1755,"Indonesia,Depok,CimanggisDepok",Rp607.000.000,Depok,106.8138131,-6.4074657
1756,"Padalarang,Bandung",Rp1.000.000.000,Bandung,107.6049539,-6.9344694
1757,JL.PUKAT3-Mandala-MEDANMedan,Rp700.000.000,Medan,98.6738261,3.5896654
1758,"Gajahmungkur,Semarang",Rp1.750.000.000,Semarang,110.4229104,-6.9903988
1759,"kudantlogomulyopedurunganPedurunganTengah,Semarang",Rp340.000.000,Semarang,110.4229104,-6.9903988
1760,"Indonesia,DKIJakarta,10510,JakartaPusat,JalanJenderalAhmadYaniJakartaPusat",Rp350.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1761,"Komodo,ManggaraiBarat",Rp18.000.000.000,Manggarai,106.8500581,-6.2101342
1762,"Kalinampu,SeloharjoPundong,Bantul",Rp136.000.000,Bantul,110.38555335898621,-7.89825435
1763,"Kedungkandang,Malang",Rp350.000.000,Malang,112.6340291,-7.9771206
1764,"JalanAbdulPatah,KampungBabakanNyamplung,RT5/5,DesaCinangka,Kec.Ciampea,KabupatenBogorCiampea,Bogor",Rp160.000.000,Bogor,106.7972421,-6.5962986
1765,"ClusterTurquoiseGadingSerpongGadingSerpong,Tangerang",Rp3.200.000.000,Tangerang,106.6384468,-6.1760311
1766,BukitKecilPalembang,Rp3.000.000.000,Palembang,104.756857,-2.9888297
1767,"SummareconBekasi,Bekasi",Rp842.983.000,Bekasi,106.9945444,-6.2349858
1768,"Ciganjur-JagakarsaJagakarsa,JakartaSelatan",Rp2.250.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1769,"Dekatsekolahpencil,trisadayasakti,bekasiCibitung,Bekasi",Rp359.000.000,Bekasi,106.9945444,-6.2349858
1770,"PuspanegaraCiteureup,Bogor",Rp30.000.000.000,Bogor,106.7972421,-6.5962986
1771,"GrogolPetamburan,JakartaBarat",Rp375.000.000,Jakarta Barat,106.74389124027667,-6.16156235
1772,"Indonesia,JakartaPusat,MentengMenteng,JakartaPusat",Rp55.000.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1773,"Gagaksipat,Ngemplak,BoyolaliNgemplak,Boyolali",Rp200.000.000,Boyolali,110.6041944,-7.5344079
1774,"Perumahanbumikartikadramagaraya,ciherang,bogorDramaga,Bogor",Rp640.000.000,Bogor,106.7972421,-6.5962986
1775,"Cinere,Depok",Rp805.000.000,Depok,106.8138131,-6.4074657
1776,"JalanHangLekiuNongsa,Batam",Rp1.600.000.000,Batam,104.0378246,1.1061034
1777,"Padalarang,WestBandung",Rp3.500.000.000,Bandung,107.6049539,-6.9344694
1778,"Sedati,Sidoarjo",Rp300.000.000,Sidoarjo,112.66022171549456,-7.4559622
1779,"nempelrsbanyubeningboyolalisebelahtimurnyaNgemplak,Boyolali",Rp99.000.000,Boyolali,110.6041944,-7.5344079
1780,"Jagabaya,ParungPanjang,Bogor",Rp347.010.000,Bogor,106.7972421,-6.5962986
1781,"Kopo,Bandung",Rp950.000.000,Bandung,107.6049539,-6.9344694
1782,"Indonesia,Sleman,JalanKlidonNgaglik,Sleman",Rp850.000.000,Sleman,110.38129042693123,-7.6894175
1783,"Cimanggis,Depok",Rp59.000.000,Depok,106.8138131,-6.4074657
1784,"Cileungsi,Bogor",Rp178.000.000,Bogor,106.7972421,-6.5962986
1785,"NgringinrejoKalitidu,Bojonegoro",Rp185.000.000,Bojonegoro,111.81462004686449,-7.22787145
1786,"Indonesia,Badung,JalanRayaMambalMambal,Badung",Rp345.000.000,Badung,113.3703238,-7.1227296
1787,"JalanRayaCibunarParungPanjangParungPanjang,Bogor",Rp168.000.000,Bogor,106.7972421,-6.5962986
1788,"Cakung,JakartaTimur",Rp1.600.000.000,Jakarta Timur,106.88222894692834,-6.26289085
1789,"SukamuktiKatapangSoreangKatapang,Bandung",Rp85.000.000,Bandung,107.6049539,-6.9344694
1790,"JlkiasmawiCikarangBarat,Bekasi",Rp499.000.000,Bekasi,106.9945444,-6.2349858
1791,"HarapanIndah,Bekasi",Rp4.200.000.000,Bekasi,106.9945444,-6.2349858
1792,"SwadayaRayaJatimulya,Bekasi",Rp476.000.000,Bekasi,106.9945444,-6.2349858
1793,"Cibungbulang,Bogor",Rp245.000.000,Bogor,106.7972421,-6.5962986
1794,"JalanMochamadThohir,KawasanPodomoroGolfView(ExitTolCimanggisKM19),Cimanggis,Depok",Rp560.000.000,Depok,106.8138131,-6.4074657
1795,"JalanPasirHonje4Cigadung,Bandung",Rp1.025.000.000,Bandung,107.6049539,-6.9344694
1796,"KebayoranLama,JakartaSelatan",Kontakagenuntukharga,Jakarta Selatan,106.80486324917382,-6.28381815
1797,"Sleman,Tempel,YogyakartaTempel,Sleman",Rp1.349.990.000,Sleman,110.38129042693123,-7.6894175
1798,"JalanDeltamasBoulevard,Sukamahi,CikarangPusat,Bekasi",Rp533.000.000,Bekasi,106.9945444,-6.2349858
1799,"Setu,TangerangSelatan",Rp990.000.000,Tangerang,106.6384468,-6.1760311
1800,"GrandwisatatambunselatanBekasiiTambunSelatan,Bekasi",Rp1.750.000.000,Bekasi,106.9945444,-6.2349858
1801,"Indonesia,12550,JakartaSelatan,JalanRayaCilandakKKOCilandak,JakartaSelatan",Rp2.700.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1802,"dekatKotaCinemaMalljatiasihJatiasih,Bekasi",Rp450.000.000,Bekasi,106.9945444,-6.2349858
1803,"Sawangan,Depok",Rp315.000.000,Depok,106.8138131,-6.4074657
1804,"Indonesia,40393,BandungKabupaten,PaledangSoreang,Bandung",Rp260.000.000,Bandung,107.6049539,-6.9344694
1805,"Indonesia,16527,Depok,JalanArcoRayaSawangan,Depok",Rp750.000.000,Depok,106.8138131,-6.4074657
1806,"DesaPahola,Kec.Wanukaka,SumbaBarat,NusaTenggaraTimurSumbaBarat",Rp9.906.100.000,Sumba Barat,119.4426864,-9.6161046
1807,Jl.DesasatriajayaBekasi,Rp535.000.000,Bekasi,106.9945444,-6.2349858
1808,"PerumahanNdalemGuwosariKav.111Pajangan,Bantul",Rp285.000.000,Bantul,110.38555335898621,-7.89825435
1809,"Indonesia,92113,Gowa,JalanMustafaDaengBungaPaccinongang,Gowa",Rp380.000.000,Gowa,119.76679028909466,-5.32907165
1810,"CipondohIndah,Tangerang",Rp700.000.000,Tangerang,106.6384468,-6.1760311
1811,"Indonesia,BogorKabupaten,JalanVilaAsiaBojonggede,Bogor",Rp380.000.000,Bogor,106.7972421,-6.5962986
1812,"Jl.PasirHonjeVINo.16,Padasuka,Kec.Cimenyan,Bandung,JawaBarat40911Cicaheum,Bandung",Rp1.025.000.000,Bandung,107.6049539,-6.9344694
1813,"vilacineremas,PisanganCiputatTimurTangerangSelatanCiputat,TangerangSelatan",Rp11.000.000.000,Tangerang,106.6384468,-6.1760311
1814,"JalanMeruyaIlirRayaNo.88,MeruyaUtara,KebonJeruk,JakartaBarat",Rp4.380.000.000,Jakarta Barat,106.74389124027667,-6.16156235
1815,"KomplekSiagaBaruPejatenBaratJakartaSelatanPejatenBarat,JakartaSelatan",Rp4.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1816,"GunungSindur,Bogor",Rp490.000.000,Bogor,106.7972421,-6.5962986
1817,"Indonesia,Makassar,JalanDgTata1Tamalate,Makassar",Rp675.000.000,Makassar,119.4124282,-5.1342962
1818,Bogor,Rp480.000.000,Bogor,106.7972421,-6.5962986
1819,"Indonesia,Depok,JalanRayaRtmCimanggis,Depok",Rp999.000.000,Depok,106.8138131,-6.4074657
1820,"Tigaraksa,Tangerang",Rp600.000.000,Tangerang,106.6384468,-6.1760311
1821,"Mandai,Maros",Rp90.000.000,Maros,119.69284341781065,-4.9655024
1822,"Indonesia,16931,BogorKabupaten,JalanDesaKalisurenBojonggede,Bogor",Rp400.000.000,Bogor,106.7972421,-6.5962986
1823,"Sentul,Bogor",Rp2.076.180.000,Bogor,106.7972421,-6.5962986
1824,"perumahanbaliviewCiputat,TangerangSelatan",Rp2.200.000.000,Tangerang,106.6384468,-6.1760311
1825,"ClusterLyndon,NavaparkBumiSerpongDamai,TangerangSelatan",Rp14.100.000.000,Tangerang,106.6384468,-6.1760311
1826,"JalanRayaSouthcityUtara,PondokCabe,TangerangSelatan",Rp537.000.000,Tangerang,106.6384468,-6.1760311
1827,"Sukasari,Bandung",Rp799.000.000,Bandung,107.6049539,-6.9344694
1828,"Indonesia,JakartaSelatan,TebetTebet,JakartaSelatan",Rp3.400.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1829,"JalanCikuyaBabakan,Cikasungka,Tigaraksa,Tangerang",Rp168.000.000,Tangerang,106.6384468,-6.1760311
1830,"perumahanbaliviewCiputat,TangerangSelatan",Rp2.200.000.000,Tangerang,106.6384468,-6.1760311
1831,"ClusterLyndon,NavaparkBumiSerpongDamai,TangerangSelatan",Rp14.100.000.000,Tangerang,106.6384468,-6.1760311
1832,"Babelan,Bekasi",Rp400.000.000,Bekasi,106.9945444,-6.2349858
1833,"TityanKencanaSummareconBekasi,Bekasi",Rp890.000.000,Bekasi,106.9945444,-6.2349858
1834,"Cigadung,Bandung",Rp1.800.000.000,Bandung,107.6049539,-6.9344694
1835,"JlrayacurugCurug,Tangerang",Rp600.000.000,Tangerang,106.6384468,-6.1760311
1836,"TanahbaruBeji,Depok",Rp14.500.000.000,Depok,106.8138131,-6.4074657
1837,"JlRayaPengasinanKecSawanganKelPengasinanKotaDepokSawangan,Depok",Rp458.000.000,Depok,106.8138131,-6.4074657
1838,"jlnrayajagawana,desasukaraya,keckarangbahagia,bekasi,jawabaratCikarangUtara,Bekasi",Rp220.000.000,Bekasi,106.9945444,-6.2349858
1839,"Indonesia,MalangKabupaten,JalanJoyoAgungLowokwaru,Malang",Rp1.200.000.000,Malang,112.6340291,-7.9771206
1840,"Indonesia,Batu,BumiajiBumiaji,Batu",Rp734.475.000,Batu,112.5269482,-7.8711667
1841,"Jl.Bojongsari,DesaCiherang,KecamatanDramaga-BogorBarat.KebayoranBaru,JakartaSelatan",Rp550.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1842,"Indonesia,TangerangSelatan,JalanTarumanegaraCiputat,TangerangSelatan",Rp18.000.000.000,Tangerang,106.6384468,-6.1760311
1843,"Jl.Mandar,Bintaro,JakartaSelatanBintaro,JakartaSelatan",Rp2.950.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
1844,"Jl.MandorsaminDepok,Depok",Rp600.000.000,Depok,106.8138131,-6.4074657
1845,"JalanGodeanKM08,SebaranSidoarumSlemanYogyakartaGodean,Sleman",Rp453.000.000,Sleman,110.38129042693123,-7.6894175
1846,"Jl.PatimuradenpasarDanginPuriKangin,Denpasar",Rp800.000.000,Denpasar,115.2191175,-8.6524973
1847,"jlmuhidin1cilebutbogorCilebut,Bogor",Rp418.000.000,Bogor,106.7972421,-6.5962986
1848,"GunungAnyarTambak,Surabaya",Rp550.000.000,Surabaya,112.7378266,-7.2459717
1849,"Indonesia,TangerangKabupaten,PerumahanTamanArgoSuburTangerang",Rp168.000.000,Tangerang,106.6384468,-6.1760311
1850,"JlterusanStTigaraksakecamatantenjoTigaraksa,Tangerang",Rp200.000.000,Tangerang,106.6384468,-6.1760311
1851,"Indonesia,Nganjuk,LengkongKertosono,Nganjuk",Rp1.400.000.000,Nganjuk,111.94648226995534,-7.61501615
1852,"Batam,IndonesiaBatamCenter,Batam",Rp2.000.000.000,Batam,104.0378246,1.1061034
1853,"Indonesia,TangerangKabupaten,JalanBoulevardGadingSerpongGadingSerpong,Tangerang",Rp1.600.000.000,Tangerang,106.6384468,-6.1760311
1854,"CempakaPutih,JakartaPusat",Rp900.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
1855,"Indonesia,Bekasi,JatiasihJatiasih,Bekasi",Rp2.500.000.000,Bekasi,106.9945444,-6.2349858
1856,"JalanPutriHijau/GuruPatimusKesawan,Medan",Rp1.600.000.000,Medan,98.6738261,3.5896654
1857,JalanmanglayangCihanjuangWestBandung,Rp547.000.000,Bandung,107.6049539,-6.9344694
1858,"JalanMuchtarRayaNo.1,Bedahan,Sawangan,Bedahan,Kec.Sawangan,KotaDepok,JawaBarat16519Sawangan,Depok",Rp584.000.000,Depok,106.8138131,-6.4074657
